Frame,Onset time,Narrative details (external events),Narrative details (internal state),Characters on screen,Music presence,Speech,Character speaking,Indoor/outdoor,Setting,Scene name
27920,1116.8000000000002,"Earn looks down at Lottie. The stranger puts the two pieces of bread together to make a sandwich and begins to explain to Earn the nature of life, struggle, and resistance. Earn turns to look at the stranger",,"Strange Man, Earn, Lottie",no,"Resistance is the symptom of the way things are,",Strange Man,outdoor,The bus,The Strange Man on the Bus
28041,1121.64,Earn looks sideways at the stranger and narrows his eyes. The stranger continues speaking about resistance and the way things are.,Earn is curious about who the strange man is,"Earn, Lottie, Strange Man",no,not the way things necessarily should be.,Strange Man,outdoor,The bus,The Strange Man on the Bus
28141,1125.64,The stranger tells Earn that victory is ignoring failure,,"Earn, Lottie, Strange Man",no,Actual victory belongs to things that simply do not see failure.,Strange Man,outdoor,The bus,The Strange Man on the Bus
28289,1131.5600000000002,The stranger essentially tells Earn to go with the flow and let events guide him.,,"Strange Man, Earn",no,Let the path push you like a broken branch in a river's current.,Strange Man,outdoor,The bus,The Strange Man on the Bus
28407,1136.28,"Earn politely tells the stranger he does not need that advice, thanks him, and turns away.","Earn misunderstands the stranger, and thinks the man is giving him advice on how to pick up women","Earn, Lottie, Strange Man",no,"Nah, nah, I'm not going out like that, but thanks for the advice.",Earn,outdoor,The bus,The Strange Man on the Bus
28549,1141.96,"Earn nods and turns away from the stranger to look at his daughter, Lottie",,"Earn, Lottie, Strange Man",no,,,outdoor,The bus,The Strange Man on the Bus
28617,1144.68,"The stranger turns and reaches toward Earn, holding the sandwich, and tells him to bite it",,"Strange Man, Earn",no,Bite the sandwich.,Strange Man,outdoor,The bus,The Strange Man on the Bus
28694,1147.76,Earn turns and looks at the sandwich,Earn is confused by the stranger's request,"Earn, Lottie, Strange Man",no,,,outdoor,The bus,The Strange Man on the Bus
28731,1149.24,Earn turns down the stranger's request to bite the sandwich,"Earn is confused, puzzled","Earn, Lottie, Strange Man",no,"No, I'm good, man.",Earn,outdoor,The bus,The Strange Man on the Bus
28845,1153.8000000000002,The stranger pressures Earn and insists he bite the sandwich,,"Strange Man, Earn",no,"Nigga, if you don't bite this sandwich",Strange Man,outdoor,The bus,The Strange Man on the Bus
28945,1157.8000000000002,"A police car drives past the bus with its lights flashing and siren on. Earn turns to look at the police car, then looks down at Lottie",,"Strange Man, Earn",no,,,outdoor,The bus,The Strange Man on the Bus
29073,1162.92,"Earn turns back to look at the stranger, but he is gone. The jar of Nutella is still sitting on the empty seat.",,"Earn, Lottie",no,,,outdoor,The bus,The Strange Man on the Bus
29151,1166.04,Earn sits up and looks out the window of the bus.,,"Earn, Lottie",no,,,outdoor,The bus,The Strange Man on the Bus
29220,1168.8000000000002,"The stranger walks off into the woods, followed by a dog",The dog with the stranger is the dog from the opening scene,Strange Man,no,,,outdoor,The bus,The Strange Man on the Bus
29347,1173.88,"Earn sits back on his seat, holding Lottie.",Earn is confused by the interaction with the stranger.,"Earn, Lottie",no,,,outdoor,The bus,A Call from Alfred
29400,1176.0,Earn looks down at his sleeping daughter,,"Earn, Lottie",no,,,outdoor,The bus,A Call from Alfred
29533,1181.3200000000002,Earn gently pulls Lottie's headphones off and picks up his phones.,,"Earn, Lottie",no,,,outdoor,The bus,A Call from Alfred
29747,1189.88,Earn types on his phone while holding Lottie,,"Earn, Lottie",no,,,outdoor,The bus,A Call from Alfred
29856,1194.24,"Earn sends a text to his girlfriend, Van, saying ""I love you. Can we talk tonight?""",,Earn,no,,,outdoor,The bus,A Call from Alfred
29982,1199.28,Earn looks up from his phone at the ceiling,,Earn,no,,,outdoor,The bus,A Call from Alfred
30069,1202.76,Earn looks back at his phone and is about to send the text message to Val when Alfred Paper Boy calls him,,Earn,no,,,outdoor,The bus,A Call from Alfred
30163,1206.52,"Earn looks around, pulls his headphones out of the phone, and answers",,"Earn, Lottie",no,,,outdoor,The bus,A Call from Alfred
30250,1210.0,Earn answers the phone.,,"Earn, Lottie",no,Hello?,Earn,outdoor,The bus,A Call from Alfred
30286,1211.44,Alfred Paper Boy asks him if he hears the song playing in the background,Alfred Paper Boy is excited.,"Earn, Lottie",no,"Hey! Hey, man, you hear that?",Alfred Paper Boy,outdoor,The bus,A Call from Alfred
30338,1213.52,Earn cannot hear the music and asks what Alfred paper Boy is talking about,,"Earn, Lottie",no,Hear what?,Earn,outdoor,The bus,A Call from Alfred
30393,1215.72,Alfred Paper Boy turns to Darius and tells him to turn up the volume of the song,,Alfred Paper Boy,yes,"Hey, turn it up, man, turn it up.",Alfred Paper Boy,outdoor,Convenience store parking lot,A Call from Alfred
30451,1218.04,Darius leans forward and turns up the volume. Darius asks Alfred Paper Boy to tell Earn he drew his father's tree,,"Alfred Paper Boy, Darius",yes,"Hey, man, tell him I sketched Uncle Riley's",Darius,outdoor,Convenience store parking lot,A Call from Alfred
30510,1220.4,"Alfred Paper Boy shouts into the phone that his song, Paper Boy, is playing",,"Alfred Paper Boy, Darius",yes,"Paper Boy, boy!",Alfred Paper Boy,outdoor,Convenience store parking lot,A Call from Alfred
30545,1221.8000000000002,"Earn smiles, laughs, looks around, and remarks how quickly Alfred Paper Boy's song made it on the radio",Earn knows he is responsible for the song playing on the radio and is pleased with himself,"Earn, Lottie",yes,"Wow, that was quick.",Earn,outdoor,The bus,A Call from Alfred
30658,1226.3200000000002,Alfred Paper Boy tells Earn to come quickly because they need to talk.,Alfred Paper Boy hears his song playing on the radio and realizes he is getting popular enough that he needs a manager,Alfred Paper Boy,yes,"Hey man, look, you should come down here. We need to talk right quick.",Alfred Paper Boy,outdoor,Convenience store parking lot,A Call from Alfred
30711,1228.44,Earn asks if Alfred Paper Boy wants to talk to him about being his manager,,"Earn, Lottie",yes,Like you would with a manager?,Earn,outdoor,The bus,A Call from Alfred
30770,1230.8000000000002,Alfred Paper Boy replies and jokingly tells Earn to calm down,Alfred Paper Boy deflects the question,Alfred Paper Boy,yes,"Nah, nigga, like I would with a calm your ass down!",Alfred Paper Boy,outdoor,Convenience store parking lot,A Call from Alfred
30839,1233.5600000000002,Earn smiles and hangs up the phone,,Earn,yes,,,outdoor,The bus,A Call from Alfred
30920,1236.8000000000002,A street light above the convenience store parking lot is visible. Lightning flashes in the background.,,,no,,,outdoor,Convenience store parking lot,Paper Boy on the radio
31062,1242.48,Alfred Paper Boy and Darius are sitting and dancing in the car in the parking lot outside the convenience store. Earn walks up to the car. Paper Boy's song is playing.,,"Earn, Alfred Paper Boy, Darius",yes,,,outdoor,Convenience store parking lot,Paper Boy on the radio
31261,1250.44,"Earn walks around to the passenger door of the car. Alfred Paper Boy and Darius are inside, smoking a blunt (marijuana cigar) and listening to Paper Boy",,"Darius, Alfred Paper Boy",yes,,,outdoor,Convenience store parking lot,Paper Boy on the radio
31332,1253.28,Alfred Paper Boy looks up at Earn and offers him the blunt (marijuana cigar).,,Alfred Paper Boy,yes,You want some duds?,Alfred Paper Boy,outdoor,Convenience store parking lot,Paper Boy on the radio
31416,1256.64,"Earn looks at Alfred Paper Boy and the blunt (marijuana cigar), thinks for a second, and smiles",Earn has decided he can/is willing to smoke and be high while doing business,Earn,yes,,,outdoor,Convenience store parking lot,Paper Boy on the radio
31470,1258.8000000000002,Earn opens the door and gets into the car.,,Earn,yes,Yuh,Alfred Paper Boy,outdoor,Convenience store parking lot,Paper Boy on the radio
31560,1262.4,"Earn takes the blunt (marijuana cigar) from Alfred Paper Boy, takes a hit, and widens his eyes jokingly. Alfred Paper laughs and punches him lightly.",Alfred Paper Boy is happy Earn will smoke while doing business and is beginning to respect and like him more. The two are beginning to get along.,"Earn, Alfred Paper Boy",yes,,,outdoor,Convenience store parking lot,Paper Boy on the radio
31707,1268.28,Earn exhales and nods his head,,"Earn, Alfred Paper Boy",yes,,,outdoor,Convenience store parking lot,Paper Boy on the radio
31756,1270.24,Earn exhales and fist-bumps Alfred Paper Boy,,"Earn, Alfred Paper Boy",yes,,,outdoor,Convenience store parking lot,Paper Boy on the radio
31797,1271.88,Earn sits in the car and continues smoking the blunt (marijuana cigar) in the car. Alfred Paper Boy dances in the driver's seat.,Alfred Paper Boy is happy his song is on the radio and pleased with Earn,"Earn, Alfred Paper Boy",yes,,,outdoor,Convenience store parking lot,Paper Boy on the radio
31884,1275.36,Earn sees Dave from the radio station walking up to the car and turns to Alfred Paper Boy,,"Earn, Alfred Paper Boy",yes,Ah,Earn,outdoor,Convenience store parking lot,Paper Boy on the radio
31926,1277.0400000000002,Dave walks up to the car and leans on the open door. Earn greets him.,,Dave,yes,He found us.,Earn,outdoor,Convenience store parking lot,Paper Boy on the radio
31993,1279.72,"Dave greets Earn, Alfred Paper Boy, and Darius.",,Dave,yes,"Hey, guys.",Dave,outdoor,Convenience store parking lot,Paper Boy on the radio
32011,1280.44,"Earn nods. Alfred Paper Boy and Darius, who is sitting in the back seat of the car, greet Dave",,"Earn, Darius, Alfred Paper Boy",yes,"Hey ""Sup?""","Darius, Alfred Paper Boy",outdoor,Convenience store parking lot,Paper Boy on the radio
32039,1281.5600000000002,Dave asks Earn how he got into the radio station earlier,Dave is disappointed Earn did not give him the money,Dave,yes,"Hey, how'd you, like, how'd you get in the building?",Dave,outdoor,Convenience store parking lot,Paper Boy on the radio
32113,1284.52,Earn shrugs and coolly tells Dave that he knew somebody who let him in.,"Earn is using Dave's words from earlier (""it's all about who you know"") against him, to answer his question without telling him how.",Earn,yes,It's all about who you know. I knew somebody.,Earn,outdoor,Convenience store parking lot,Paper Boy on the radio
32200,1288.0,"Dave tells Earn that what he did was unprofessional and his boss, KP, is mad","Dave is upset he did not get the bribe money, and got in trouble for the bribe being offered",Dave,yes,"Yeah, well, I mean, that was unprofessional, and KP's pissed.",Dave,outdoor,Convenience store parking lot,Paper Boy on the radio
32266,1290.64,Earn retorts that Dave's boss cannot be too pissed because the song is playing on the radio now.,,Earn,yes,"Can't be that pissed, they're playing us on the radio right now.",Earn,outdoor,Convenience store parking lot,Paper Boy on the radio
32335,1293.4,Dave looks into the car at Alfred Paper Boy and Darius. Earn introduces Dave and says he works at the radio station.,,Dave,yes,"Hey, man, this is Dave. He works at 106.5",Earn,outdoor,Convenience store parking lot,Paper Boy on the radio
32431,1297.24,Earn looks around at Alfred Paper Boy and Darius and tells them Dave likes Paper Boy,,"Earn, Darius, Alfred Paper Boy",yes,"He likes your stuff, so he's got good taste.",Earn,outdoor,Convenience store parking lot,Paper Boy on the radio
32489,1299.5600000000002,Earn remembers the Flo Rida story Dave told him in the parking lot and tells him to recount it for Alfred Paper Boy and Darius,"Earn is messing with Dave, trying to get him to use racist language around Alfred Paper Boy and Darius, or see if he will not","Earn, Darius, Alfred Paper Boy",yes,"Actually, to a fault. Yo, tell them that Flo Rida Story.",Earn,outdoor,Convenience store parking lot,Paper Boy on the radio
32564,1302.5600000000002,Dave leans on the door of the car and smiles. Earn tries to convince him to retell the story about Flo Rida.,"Earn wants to see whether or not Dave will use the n-word (""nigga"") around other black people",Dave,yes,"It's so funny, yo, tell them!",Earn,outdoor,Convenience store parking lot,Paper Boy on the radio
32602,1304.0800000000002,"Dave listens to Earn, laughs, and decides to tell the story.",,Dave,yes,"Oh, uh,",Dave,outdoor,Convenience store parking lot,Paper Boy on the radio
32664,1306.5600000000002,Dave starts retelling the story to Alfred Paper Boy and Darius.,,Dave,yes,"Yeah, so, I was at a station party, and uh,",Dave,outdoor,Convenience store parking lot,Paper Boy on the radio
32763,1310.52,"Earn grins, then begins nodding seriously at Dave's story.","Earn feigns interest in Dave's story, egging him on to tell it the way he did earlier.","Earn, Darius, Alfred Paper Boy",yes,"The DJ, friend of a friend, was awful, and uh,",Dave,outdoor,Convenience store parking lot,Paper Boy on the radio
32851,1314.0400000000002,Dave recounts the story of the bad DJ ruining the station party by playing Flo Rida back-to-back,"Dave thinks it is a great story, and very funny",Dave,yes,"You know, it's a big event for the station, and, and, the party's going and going, and he's ruining it, so, uh, then he goes and he plays Flo Rida",Dave,outdoor,Convenience store parking lot,Paper Boy on the radio
33057,1322.28,"Dave continues telling the story. Earn, Darius, and Alfred Paper Boy look at him silently from inside the car.","Earn, Darius, and Alfred Paper Boy are clearly disinterested in the story.","Earn, Darius, Alfred Paper Boy",yes,back to back. I had to go into the booth,Dave,outdoor,Convenience store parking lot,Paper Boy on the radio
33166,1326.64,"Dave keeps telling the story, gets to the punchline, and conspicuously does not say ""nigga"" this time.","Dave knows he should not use racist terms, particularly around African Americans, but somehow does not see Earn as ""black"" the same way he does Alfred Paper Boy or Darius, and so is comfortable doing so around him.",Dave,yes,"calmly take him aside and look him right in the eyes, and just said really?",Dave,outdoor,Convenience store parking lot,Paper Boy on the radio
33295,1331.8000000000002,"Earn, Darius, and Alfred Paper Boy silently stare, straight-faced, at Dave.","There is a long, awkward silence. Darius and Alfred Paper Boy are not amused by the story. Earn is no longer pretending to be interested.","Earn, Darius, Alfred Paper Boy",yes,,,outdoor,Convenience store parking lot,Paper Boy on the radio
33377,1335.0800000000002,Darius speaks up from the back seat and says he likes Flo Rida.,The three men in the car are unimpressed by the story and did not think it was funny.,"Earn, Darius, Alfred Paper Boy",yes,"I don't know, man, I like Flo Rida.",Darius,outdoor,Convenience store parking lot,Paper Boy on the radio
33437,1337.48,Darius says that Flo Rida has merit as rap because it is accessible to Moms.,,"Darius, Earn, Alfred Paper Boy",yes,"I mean, moms need to enjoy rap too.",Darius,outdoor,Convenience store parking lot,Paper Boy on the radio
33499,1339.96,"Dave pauses, then calls the story awkward and wonders why Earn made him tell it.",Dave feels awkward and backtracks. He wants to impress the others and agrees with whatever they say.,Dave,yes,"Yeah, I mean, that was a wack-ass story, man. I don't know why he made me tell that.",Dave,outdoor,Convenience store parking lot,Paper Boy on the radio
33615,1344.6,Earn grins and says he does not know,"Earn grins facetiously, trying to convey to Dave that he noticed the difference and wants Dave to be conscious that he told it differently.","Earn, Darius, Alfred Paper Boy",yes,"Yeah, I don't know.",Earn,outdoor,Convenience store parking lot,Paper Boy on the radio
33660,1346.4,Dave looks down and nods silently.,"Dave feels awkward, and realizes why Earn called him out and that he is not admired there.",Dave,yes,,,outdoor,Convenience store parking lot,Paper Boy on the radio
33702,1348.0800000000002,Dave tells Earn it was good to see him,,Dave,yes,"Alright, man, well, it was good to see you, Earn.",Dave,outdoor,Convenience store parking lot,Paper Boy on the radio
33758,1350.3200000000002,Dave puts up two fingers in a peace sign and tells Alfred Paper Boy and Darius it was nice to meet them.,,Dave,yes,It was nice to meet you guys.,Dave,outdoor,Convenience store parking lot,Paper Boy on the radio
33817,1352.68,Alfred Paper Boy says bye to Dave. Dave stands up and walks away.,,"Alfred Paper Boy, Earn, Dave",yes,"Later, Dave.",Alfred Paper Boy,outdoor,Convenience store parking lot,Paper Boy on the radio
33885,1355.4,Earn watches Dave walk away and closes the passenger side car door. Alfred Paper Boy picks up the blunt (marijuana cigar).,,"Alfred Paper Boy, Earn",yes,,,outdoor,Convenience store parking lot,Paper Boy on the radio
33932,1357.28,"Earn calls after Dave and tells him to say hello to his boss, KP.",Earn mockingly mentions KP because he knows he got Dave in the trouble he deserved,"Alfred Paper Boy, Earn",yes,Say hello to KP for me.,Earn,outdoor,Convenience store parking lot,Paper Boy on the radio
33974,1358.96,"Earn leans back in the car seat, looks at Alfred Paper Boy, and relaxes. Alfred Paper Boy starts moving / dancing to his song on the radio.",,"Alfred Paper Boy, Earn",yes,,,outdoor,Convenience store parking lot,Paper Boy on the radio
34054,1362.16,Alfred Paper Boy leans out the window of the car and tries to get the attention of a woman walking by,Alfred Paper Boy's confidence from his song being on the radio is going to his head,"Alfred Paper Boy, Earn",yes,"Hey! Hey! Hey, girl.",Alfred Paper Boy,outdoor,Convenience store parking lot,Paper Boy on the radio
34145,1365.8000000000002,Alfred tells the girl that the song playing on the radio is his.,,"Alfred Paper Boy, Earn, Woman",yes,This is me on the radio.,Alfred Paper Boy,outdoor,Convenience store parking lot,Paper Boy on the radio
34184,1367.36,The woman brushes Alfred Paper Boy off.,The woman responds rudely.,"Alfred Paper Boy, Earn, Woman",yes,"So what, bitch?",Woman,outdoor,Convenience store parking lot,Paper Boy on the radio
34219,1368.76,Alfred Paper Boy yells after the woman and insults her.,Alfred Paper Boy is offended and hurt that the woman is not impressed by him.,"Alfred Paper Boy, Earn",yes,"Well, same to you, stank-ass broad!",Alfred Paper Boy,outdoor,Convenience store parking lot,Paper Boy on the radio
34303,1372.12,Alfred Paper Boy sits back in the car seat and sighs.,Alfred Paper Boy feels dejected and humiliated.,"Alfred Paper Boy, Earn",yes,,,outdoor,Convenience store parking lot,Paper Boy on the radio
34401,1376.0400000000002,"Earn looks at Alfred Paper Boy, smiles, and nods his head.",Earn's eyes are thin and droopy because he is high.,"Earn, Alfred Paper Boy",yes,,,outdoor,Convenience store parking lot,Paper Boy on the radio
34487,1379.48,Earn tells Alfred Paper Boy his song is good.,Earn is trying to boost Alfred Paper Boy's confidence.,"Earn, Alfred Paper Boy",yes,"It's a good song, man",Earn,outdoor,Convenience store parking lot,Paper Boy on the radio
34534,1381.36,"Alfred rolls his eyes, says he hates the song, and turns off the radio.",Alfred Paper Boy is moping after being rejected. His swagger and confidence is gone.,"Earn, Alfred Paper Boy",yes,Kind of hate this song.,Alfred Paper Boy,outdoor,Convenience store parking lot,Paper Boy on the radio
34648,1385.92,"Just like in the beginning, a foot from outside the car kicks off Alfred Paper Boy's side mirror.",There is some déja vu happening. The beginning of the episode was a flash-forward and picks up here.,,no,,,outdoor,Convenience store parking lot,Parking lot confrontation revisited
34659,1386.36,"Alfred Paper Boy jumps, looks out the window, and shouts. A man and the woman he yelled at walk by the car.",The man kicked off the mirror because Alfred Paper Boy insulted the woman.,"Alfred Paper Boy, Earn, Man, Woman",no,"What the? Really, man?",Alfred Paper Boy,outdoor,Convenience store parking lot,Parking lot confrontation revisited
34731,1389.24,Alfred Paper Boy calls after the man and opens his door. He then reaches into the glove compartment for a gun.,,"Alfred Paper Boy, Earn",no,"Hey, man! Hey! See, these niggas",Alfred Paper Boy,outdoor,Convenience store parking lot,Parking lot confrontation revisited
34790,1391.6,Alfred Paper Boy reaches into the glovebox to pull out a gun. Earn stops him and looks at him.,,"Earn, Alfred Paper Boy",no,"in these streets, man",Alfred Paper Boy,outdoor,Convenience store parking lot,Parking lot confrontation revisited
34846,1393.84,Earn looks Alfred Paper Boy in the eye and tells him not to mess with the money.,Earn thinks that getting in a fight or legal trouble would be bad for Alfred Paper Boy,"Earn, Alfred Paper Boy",no,Don't mess with the money.,Earn,outdoor,Convenience store parking lot,Parking lot confrontation revisited
34904,1396.16,Alfred Paper Boy looks at Earn and gets out of the car,Alfred Paper Boy is in a bad mood and ignores Earn's advice,"Alfred Paper Boy, Earn",no,"Hey, man! Hey!",Alfred Paper Boy,outdoor,Convenience store parking lot,Parking lot confrontation revisited
34970,1398.8000000000002,"Earn calls after Alfred paper Boy and curses. Outside the car, Alfred Paper Boy yells at the man.",Earn sees trouble coming and is frustrated.,Earn,no,"Alfred! Al! Goddamn it. ""Hey, man! Hey, man.""","Earn, Alfred Paper Boy",outdoor,Convenience store parking lot,Parking lot confrontation revisited
35039,1401.5600000000002,Earn reaches into the glovebox and pulls out the gun. Alfred speaks to the man.,,Earn,no,"Hey! Hey, man, Imma need some cash for this mirror, man!",Alfred Paper Boy,outdoor,Convenience store parking lot,Parking lot confrontation revisited
35133,1405.3200000000002,Alfred Paper Boy and Darius follow the man and woman. Alfred Paper Boy leans down to pick up the mirror from the ground and calls after the man and woman. Earn gets out of the car and runs after them.,,"Man, Woman, Alfred Paper Boy, Darius, Earn",no,"Hello? Hello? ""Hey! Hey!""","Alfred Paper Boy, Earn",outdoor,Convenience store parking lot,Parking lot confrontation revisited
35213,1408.52,BLACK SCREEN 4,,,no,,,,,
35281,1411.24,Earn's mother picks up her purse and walks toward the door. The news plays on a television on the background,,"Mom, Reporter",no,tree blocked two lanes of rocky road off US highway seventy-eight,Reporter,indoor,Van's apartment,Van Sees the News
35382,1415.2800000000002,"Van, wearing a nice dress, opens the door and walks in. Earn's mother walks out the door past her and quickly says that she took care of Lottie because Earn had business, and that she drank her wine. The news plays on TV in the background.",Earn's mother seems drunk,"Mom, Van, Reporter",no,"headed westbound. ""Lottie's in her crib, Earn had some business, you out of wine.""","Reporter, Mom",indoor,Van's apartment,Van Sees the News
35504,1420.16,Van calls after Earn's mother as she walks out the door.,Van is surprised Earn's mother drank her entire bottle of wine.,"Van, Mom, Reporter",no,The bottle?,Van,indoor,Van's apartment,Van Sees the News
35531,1421.24,Van thanks Earn's mother and closes the door behind her.,,"Van, Reporter",no,Thank you!,Van,indoor,Van's apartment,Van Sees the News
35639,1425.5600000000002,Van takes her shoes off. The woman on TV reports on the news.,,"Van, Reporter",no,Knocked down a power line in Northwest Atlanta,Reporter,indoor,Van's apartment,Van Sees the News
35714,1428.5600000000002,Van pulls her shoes off and walks into her apartment. The reporter on TV continues.,,"Van, Reporter",no,"This was the scene on Mount Paran Road, where a tree fell on a power line. At the height of last night's storms, more than twenty-seven thousand",Reporter,indoor,Van's apartment,Van Sees the News
35901,1436.0400000000002,Van walks past the TV. The woman on TV reports on the news.,,"Van, Reporter",no,Georgia Power customers were in the dark.,Reporter,indoor,Van's apartment,Van Sees the News
35960,1438.4,The news report switches to covering a shooting,,Reporter,no,A shooting tonight in DeKalb County,Reporter,indoor,Van's apartment,Van Sees the News
36078,1443.12,The woman on the TV names Alfred Paper Boy and Earn as suspects in the shooting.,,Reporter,no,"Two suspects, rapper Paper Boy and his manager, Earn Marks, are now in custody.",Reporter,indoor,Van's apartment,Van Sees the News
36201,1448.0400000000002,"The woman on the TV says that a third suspect was wounded, but not killed.",,Reporter,no,And one apparently wounded suspect is still at large.,Reporter,indoor,Van's apartment,Van Sees the News
36289,1451.5600000000002,The news shows pictures of Alfred Paper Boy's and Earn's faces. Van walks up to the television to watch.,,"Reporter, Van",no,Police are still looking for the wounded suspect as well as the assault weapon. Witnesses say the altercation,Reporter,indoor,Van's apartment,Van Sees the News
36439,1457.5600000000002,"Van stares, mouth open, at the television. The reporter says where and why the shooting happened.","Van is surprised and furious with Earn for being irresponsible, and getting into trouble instead of taking care of Lottie, like she asked.",Van,no,started outside the Wetbar nightclub over a damaged car.,Reporter,indoor,Van's apartment,Van Sees the News
36536,1461.44,Van stares at the TV screen. She calls Earn an idiot out loud.,,Van,no,Idiot.,Van,indoor,Van's apartment,Van Sees the News
36563,1462.52,BLACK SCREEN 5,,,yes,"Paper Boy, Paper Boy, all about that paper, boy",Alfred Paper Boy,,,Ending Song
